date,username,content,retweets,likes
2022-05-31 14:21:59+00:00,ImranKhanPTI,"SCP must take suo moto notice to ensure fair trial by appointing a monitoring judge to oversee all mega cases of politicians. As it is, 5 months have passed &amp; FIA Court has failed to frame charges. This speaks volumes for how big thieves exploit &amp; manipulate the system.",9348,25590
2022-05-31 14:21:59+00:00,ImranKhanPTI,SCP was brazenly lied to by FIA when they stated before the SCP that Special Prosecutors were laid off as they remained absent when in fact Special  Prosecutors had been present on aĺl dates before the FIA Court.,5322,12935
2022-05-31 14:21:58+00:00,ImranKhanPTI,Crime Minister trying to interfere in his &amp; his family's money laundering cases by altering record thru friendly prosecution. FIA on behest of Crime Minister has taken back challan for supplementary reference for altering it to destroy the case in toto.,18455,48813
2022-05-31 09:20:55+00:00,CMShehbaz,"Departing for visit to Turkey. Time has come for Pakistan &amp; Turkey to leverage their excellent bonds to upgrade bilateral ties. Era of regional connectivity, shared development &amp; common destiny calls for a fresh approach. Look forward to discussing this with my brother @RTErdogan",1376,6046
2022-05-30 05:51:39+00:00,CMShehbaz,There is no question of a cut in the budget of Higher Education Commission. I am aware of the negative effect that cuts have had on higher education during the past four years. I have given clear directions to Planning Commission &amp; Ministry of Finance in this regard.,1818,8033
2022-05-30 03:06:45+00:00,ImranKhanPTI,"What I witnessed during my 7 hours on the container btwn 1am &amp; 8am on 26th morning confirmed what I had been sensing, since this Imported govt was imposed on us through a foreign conspiracy, that Pakistan has changed forever.The mental shackles of slavery have been broken finally",19530,57978
2022-05-29 17:11:11+00:00,CMShehbaz,"With LG elections in Balochistan, democracy stands strengthened. People's active participation in polls shows their trust in state institutions to provide security &amp; ensure smooth conduct of polls. I admire law enforcement agencies for their role. Pakistan Zindabad",874,3554
2022-05-29 16:58:51+00:00,CMShehbaz,"Thank you to the wonderful people of Mansehra for their warm welcome &amp; continued support for PMLN. I announced various public welfare schemes for the people of Mansehra. Provision of free laptops to the top-performing students of KP will also be added in upcoming budget, IA.",1360,5780
2022-05-29 07:40:52+00:00,CMShehbaz,"The audio tape that surfaced recently exposes Imran Khan’s hypocrisy &amp; double standards. Contrary to his claims, he sought NRO to save himself &amp; his govt. The fake story of foreign conspiracy was manufactured after all his efforts failed. His lies stand exposed.",1846,7169
2022-05-29 07:06:17+00:00,ImranKhanPTI,Congratulations to Kazim Khan on being re-elected President of CPNE. I believe CPNE can play a major role in responsible journalism and will protect people’s right to know and freedom of speech.,13254,49956
2022-05-28 17:14:29+00:00,CMShehbaz,"In 2018, as leader of the Opposition, I proposed the idea of Charter of Economy which was ignored with disdain by the then government. It is need of the hour now. We are starting a process of consultation with all political stakeholders to build consensus on the Charter.",1132,5855
2022-05-28 11:52:18+00:00,CMShehbaz,Let us turn Pakistan 🇵🇰 into a country where difference of opinion is not treated as an act of enmity; where criticism is faced with courage; where public service delivery is the definition of politics; where women are treated with respect &amp; the rights of minorities are protected,2137,10434
2022-05-28 06:09:56+00:00,CMShehbaz,"Today in 1998, PM Nawaz Sharif rejected pressures &amp; inducements in a bold show of leadership &amp; made Pakistan nuclear power of the world. Now we are resolved to turn it into an economic power. My gratitude to all those who helped make our defense invincible.

Youm-e-Takbir Mubarak",2324,9034
2022-05-26 18:18:30+00:00,ImranKhanPTI,"In contrast India, strategic ally of US, has managed to reduce fuel prices by Pkr 25 per litre by buying cheaper oil from Russia. Now our nation will suffer another massive dose of inflation at the hands of this cabal of crooks.",13732,36235
2022-05-26 18:18:29+00:00,ImranKhanPTI,Nation starting to pay price for Imported govt's subservience before foreign masters with 20% / Rs30 per litre hike in petrol &amp; diesel prices - the highest single price hike in our history.The incompetent &amp; insensitive Govt has not pursued our deal with Russia for 30% cheaper oil,22506,58561
2022-05-26 15:29:01+00:00,ImranKhanPTI,"My heartfelt condolences go to the families of our two martyred PTI workers, Faisal Abbas Chaudhry from Lahore &amp; Syed Ahmed Jan from Mardan as a result of Punjab police violence during our peaceful Azadi March. PTI will take full financial responsibility for their families.",27038,79888
2022-05-25 14:55:01+00:00,CMShehbaz,It has been my conviction that Pakistan will progress only through sheer hard work. Politics of dharna is detrimental to progress &amp; stability. We are focused on overcoming challenges of governance. Nothing can distract us from the task at hand. I owe it to people of Pakistan 🇵🇰,1216,5741
2022-05-25 13:35:18+00:00,CMShehbaz,Today is a black day for Indian democracy &amp; its justice system. India can imprison Yasin Malik physically but it can never imprison idea of freedom he symbolises. Life imprisonment for valiant freedom fighter will provide fresh impetus to Kashmiris' right to self-determination.,3811,15663
2022-05-25 10:43:20+00:00,ImranKhanPTI,Rumours &amp; delib disinfo that a deal has been done. Absolutely not! We are moving towards Islamabad &amp; no question of any deal. We will remain in Islamabad till announcement  of dates for dissolution of assemblies &amp; elections are given. Calling all ppl of Islamabad &amp; Pindi to join,31559,81857
2022-05-24 11:28:10+00:00,ImranKhanPTI,Unacceptable &amp; condemnable. Late justice Javed Iqbal &amp; justice retd Nasira Javed Iqbal's home was violated by Punjab police in early hrs of morning when they broke gate &amp; forced entry to arrest Senator Walid Iqbal.This is not only illegal but a shameful act by PMLN's illegal govt,23026,61113
2022-05-24 11:17:26+00:00,ImranKhanPTI,Strongly condemn the continuing fascist tactics of Modi govt against Kashmiri leader Yasin Malik from his illegal imprisonment to his conviction on fake charges. International community must act against the Hindutva fascist Modi regime's state terrorism in IIOJK.,28691,80716
2022-05-23 20:35:50+00:00,ImranKhanPTI,"PPP, PMLN and JUI Marches against our govt were never stopped nor did we carry out any crackdown on their  workers. This is the difference between democrats and kleptocrats.",31607,87926
2022-05-23 20:13:22+00:00,ImranKhanPTI,Already economy is in a tailspin. I want to warn the crooks &amp; their handlers that these undemocratic &amp; fascist steps will further exacerbate the economic situation &amp; push the country into a state of anarchy.,15237,36901
2022-05-23 20:13:21+00:00,ImranKhanPTI,Peaceful protest is the right of all our citizens. The brutal crackdown on PTI ldrs &amp; workers in Punjab &amp; Islamabad has once again shown us what we are familiar with - the fascist nature of PMLN when in power. The present crackdown also raises serious questions abt the Handlers.,27456,68140
2022-05-23 07:28:05+00:00,CMShehbaz,World should take note of Indian govt's mistreatment of political prisoners in IIOJK. Conviction of prominent Kashmiri leader Yasin Malik on fake terrorism charges is futile effort 2 silence voices critical of India's blatant human rights abuses. Modi regime must b held 2 account,2352,8854
2022-05-22 13:55:42+00:00,ImranKhanPTI,"I strongly condemn the political victimisation of journalists Arshad Sharif, Sami Ibrahim, Imran Riaz Khan through fake FIRs by the Imported government brought in through US regime change conspiracy. This is absolutely unacceptable.",27474,75357
2022-05-22 06:29:58+00:00,CMShehbaz,Congratulations @AlboMP on election as the next Prime Minister of Australia. The victory of @AustralianLabor represents the trust reposed in your leadership by the Australian people. I look forward to working with you to further strengthen Pakistan-Australia friendship. 🇵🇰 🇦🇺,805,5227
2022-05-21 16:15:58+00:00,CMShehbaz,"In its tenure of nearly 4 years, the PTI govt took loans worth Rs 20,000 billion, which was an increase of 80% in the loans taken since 1947. Do they have any single project to show for these loans? People want answers.",907,3746
2022-05-21 16:15:19+00:00,CMShehbaz,"Thank you to Karachi's business community for the invitation to speak. I explained the rationale behind the ban on import of luxury items: saving scarce foreign exchange, dollar stabilization, ending social imbalance &amp; strengthening local industry.",1217,6422
2022-05-21 11:49:52+00:00,ImranKhanPTI,"Our movement is completely peaceful but this fascist imported govt wants to push the country towards chaos. As if sending the economy into tailspin wasn't enough,they now want anarchy to avoid elections.
Today we will protest and tmrw after CC meeting I’ll announce our Long March",16747,41955
